hours_played_sitting,number_of_tables,vluntarily_put_money_into_pot,pot_preflop_raising,went_to_showdown,player_country,player_pro_y_n,player_prev_location,EVENT_TIMESTAMP,EVENT_LABEL
20.0,395.0,26.0,50.0,395.0,RUS,No,Key West,2023-07-24 08:51:37,legit
25.0,603.0,26.0,25.0,238.0,CAN,Yes,Tampa,2023-07-24 08:50:48,legit
29.0,427.0,40.0,54.0,204.0,CAN,Yes,Jacksonville,2023-07-24 08:51:25,legit
17.0,437.0,38.0,40.0,181.0,RUS,No,Key West,2023-07-24 08:50:58,fraud
21.0,452.0,31.0,64.0,390.0,RUS,Yes,Key West,2023-07-24 08:51:29,legit
14.0,456.0,28.0,66.0,397.0,RUS,No,Tampa,2023-07-24 08:51:01,legit
23.0,559.0,27.0,78.0,381.0,USA,Yes,Tampa,2023-07-24 08:51:24,legit
27.0,469.0,39.0,38.0,270.0,CAN,Yes,Orlando,2023-07-24 08:51:37,legit
22.0,616.0,42.0,62.0,319.0,CAN,No,Tampa,2023-07-24 08:51:36,legit
20.0,561.0,36.0,64.0,364.0,RUS,Yes,Tampa,2023-07-24 08:50:59,legit
23.0,597.0,49.0,72.0,325.0,RUS,No,Key West,2023-07-24 08:50:51,legit
28.0,572.0,28.0,26.0,242.0,CAN,Yes,Orlando,2023-07-24 08:51:10,legit
17.0,409.0,39.0,66.0,347.0,RUS,Yes,Tampa,2023-07-24 08:51:18,legit
11.0,761.0,35.0,47.0,162.0,RUS,No,Key West,2023-07-24 08:51:34,fraud
24.0,480.0,41.0,69.0,269.0,RUS,Yes,Tampa,2023-07-24 08:51:19,fraud
19.0,511.0,43.0,64.0,302.0,RUS,Yes,Key West,2023-07-24 08:50:47,legit
32.0,426.0,42.0,48.0,199.0,CAN,Yes,Orlando,2023-07-24 08:51:21,legit
30.0,554.0,33.0,37.0,198.0,CAN,Yes,Orlando,2023-07-24 08:51:05,legit
16.0,481.0,38.0,57.0,343.0,RUS,Yes,Tampa,2023-07-24 08:50:46,legit
28.0,534.0,32.0,37.0,218.0,CAN,Yes,Orlando,2023-07-24 08:51:37,legit
34.0,554.0,33.0,32.0,194.0,CAN,No,Orlando,2023-07-24 08:50:39,legit
26.0,617.0,52.0,47.0,353.0,RUS,No,Tampa,2023-07-24 08:51:05,legit
21.0,577.0,41.0,63.0,361.0,RUS,Yes,Tampa,2023-07-24 08:50:39,legit
37.0,635.0,24.0,30.0,111.0,CAN,Yes,Orlando,2023-07-24 08:50:53,legit
24.0,557.0,61.0,66.0,219.0,CAN,Yes,Key West,2023-07-24 08:51:27,legit
30.0,584.0,33.0,38.0,205.0,UK,No,Tampa,2023-07-24 08:51:20,legit
28.0,518.0,39.0,54.0,371.0,RUS,No,Key West,2023-07-24 08:50:58,legit
32.0,470.0,42.0,50.0,235.0,CAN,Yes,Orlando,2023-07-24 08:50:39,legit
21.0,639.0,40.0,77.0,343.0,RUS,Yes,Tampa,2023-07-24 08:51:20,legit
30.0,489.0,34.0,46.0,181.0,CAN,Yes,Jacksonville,2023-07-24 08:50:51,legit
20.0,452.0,47.0,59.0,349.0,RUS,Yes,Tampa,2023-07-24 08:51:29,legit
33.0,502.0,39.0,40.0,209.0,CAN,Yes,Orlando,2023-07-24 08:51:05,legit
19.0,462.0,35.0,66.0,332.0,RUS,Yes,Tampa,2023-07-24 08:51:25,legit
32.0,524.0,36.0,47.0,198.0,CAN,No,Orlando,2023-07-24 08:51:27,legit
36.0,567.0,36.0,45.0,194.0,CAN,No,Orlando,2023-07-24 08:51:12,legit
19.0,452.0,31.0,50.0,443.0,RUS,No,Key West,2023-07-24 08:51:33,legit
21.0,334.0,21.0,54.0,425.0,RUS,No,Key West,2023-07-24 08:50:56,legit
35.0,574.0,32.0,38.0,152.0,CAN,Yes,Orlando,2023-07-24 08:51:08,legit
16.0,383.0,42.0,61.0,318.0,CAN,No,Tampa,2023-07-24 08:51:14,legit
19.0,637.0,44.0,70.0,322.0,RUS,No,Tampa,2023-07-24 08:51:06,legit
15.0,398.0,28.0,67.0,402.0,RUS,Yes,Tampa,2023-07-24 08:51:01,legit
28.0,391.0,44.0,46.0,279.0,CAN,No,Orlando,2023-07-24 08:51:12,legit
37.0,557.0,34.0,54.0,117.0,CAN,No,Orlando,2023-07-24 08:50:51,legit
24.0,551.0,30.0,46.0,233.0,RUS,No,Key West,2023-07-24 08:50:44,fraud
29.0,615.0,24.0,23.0,182.0,UK,Yes,Tampa,2023-07-24 08:51:10,legit
32.0,547.0,32.0,24.0,220.0,CAN,Yes,Orlando,2023-07-24 08:51:00,legit
29.0,466.0,42.0,45.0,262.0,CAN,Yes,Orlando,2023-07-24 08:51:13,legit
26.0,543.0,43.0,70.0,346.0,RUS,No,Key West,2023-07-24 08:51:07,legit
16.0,422.0,29.0,58.0,374.0,RUS,No,Key West,2023-07-24 08:50:57,legit
23.0,594.0,33.0,62.0,330.0,RUS,No,Key West,2023-07-24 08:51:07,legit
28.0,400.0,45.0,52.0,237.0,CAN,No,Orlando,2023-07-24 08:50:50,legit
17.0,558.0,36.0,62.0,407.0,RUS,No,Key West,2023-07-24 08:50:44,legit
30.0,384.0,48.0,48.0,224.0,CAN,No,Orlando,2023-07-24 08:51:29,legit
22.0,554.0,34.0,76.0,310.0,RUS,No,Key West,2023-07-24 08:51:11,legit
22.0,522.0,28.0,37.0,254.0,RUS,No,Key West,2023-07-24 08:50:51,fraud
35.0,515.0,37.0,42.0,198.0,CAN,No,Orlando,2023-07-24 08:50:55,legit
36.0,532.0,33.0,44.0,146.0,CAN,Yes,Orlando,2023-07-24 08:51:03,legit
24.0,582.0,47.0,70.0,348.0,RUS,Yes,Tampa,2023-07-24 08:50:58,legit
33.0,496.0,39.0,38.0,177.0,CAN,No,Tampa,2023-07-24 08:51:07,legit
14.0,483.0,35.0,58.0,402.0,RUS,Yes,Tampa,2023-07-24 08:51:01,legit
18.0,470.0,30.0,62.0,390.0,RUS,No,Key West,2023-07-24 08:50:56,legit
21.0,391.0,41.0,35.0,341.0,CAN,Yes,Orlando,2023-07-24 08:50:51,legit
20.0,430.0,43.0,58.0,338.0,RUS,Yes,Tampa,2023-07-24 08:50:50,legit
28.0,389.0,49.0,57.0,263.0,CAN,No,Tampa,2023-07-24 08:51:24,legit
33.0,483.0,39.0,54.0,172.0,CAN,No,Orlando,2023-07-24 08:51:10,legit
20.0,655.0,38.0,70.0,366.0,RUS,No,Key West,2023-07-24 08:51:03,legit
16.0,518.0,31.0,58.0,389.0,RUS,Yes,Key West,2023-07-24 08:51:21,legit
26.0,374.0,47.0,48.0,239.0,CAN,Yes,Jacksonville,2023-07-24 08:51:25,legit
22.0,453.0,42.0,51.0,340.0,RUS,Yes,Key West,2023-07-24 08:51:21,legit
17.0,384.0,49.0,64.0,322.0,CAN,Yes,Orlando,2023-07-24 08:51:19,legit
27.0,480.0,52.0,43.0,203.0,RUS,No,Tampa,2023-07-24 08:51:37,fraud
13.0,460.0,38.0,61.0,324.0,RUS,Yes,Key West,2023-07-24 08:50:54,legit
39.0,519.0,41.0,42.0,164.0,CAN,No,Orlando,2023-07-24 08:51:05,legit
22.0,236.0,27.0,51.0,418.0,RUS,Yes,Orlando,2023-07-24 08:50:56,legit
20.0,452.0,31.0,57.0,361.0,CAN,No,Key West,2023-07-24 08:50:52,legit
32.0,508.0,37.0,45.0,173.0,CAN,No,Orlando,2023-07-24 08:50:56,legit
29.0,544.0,45.0,60.0,365.0,RUS,Yes,Key West,2023-07-24 08:51:14,legit
22.0,723.0,42.0,66.0,326.0,RUS,No,Key West,2023-07-24 08:50:46,legit
26.0,730.0,41.0,79.0,296.0,RUS,No,Key West,2023-07-24 08:51:13,legit
23.0,559.0,44.0,66.0,364.0,RUS,Yes,Key West,2023-07-24 08:51:09,legit
30.0,429.0,43.0,46.0,244.0,CAN,Yes,Orlando,2023-07-24 08:50:52,legit
29.0,515.0,34.0,40.0,185.0,CAN,Yes,Orlando,2023-07-24 08:51:17,legit
16.0,322.0,46.0,47.0,319.0,CAN,Yes,Tampa,2023-07-24 08:51:04,legit
18.0,645.0,60.0,65.0,272.0,CAN,Yes,Tampa,2023-07-24 08:50:56,legit
19.0,621.0,45.0,69.0,298.0,CAN,No,Tampa,2023-07-24 08:51:31,legit
15.0,393.0,34.0,60.0,370.0,RUS,Yes,Tampa,2023-07-24 08:51:02,legit
35.0,576.0,30.0,32.0,181.0,CAN,Yes,Orlando,2023-07-24 08:51:31,legit
29.0,453.0,38.0,48.0,238.0,CAN,Yes,Orlando,2023-07-24 08:50:45,legit
17.0,540.0,32.0,65.0,354.0,RUS,No,Key West,2023-07-24 08:51:35,legit
12.0,448.0,21.0,68.0,397.0,RUS,No,Key West,2023-07-24 08:51:04,legit
22.0,493.0,41.0,48.0,297.0,UK,No,Tampa,2023-07-24 08:50:59,legit
31.0,450.0,43.0,51.0,219.0,CAN,No,Orlando,2023-07-24 08:50:52,legit
18.0,450.0,35.0,63.0,374.0,RUS,Yes,Tampa,2023-07-24 08:51:27,legit
33.0,463.0,42.0,41.0,203.0,CAN,No,Orlando,2023-07-24 08:51:32,legit
21.0,479.0,35.0,57.0,392.0,RUS,No,Tampa,2023-07-24 08:50:44,legit
22.0,330.0,32.0,43.0,124.0,RUS,No,Tampa,2023-07-24 08:50:37,fraud
35.0,508.0,38.0,44.0,201.0,CAN,Yes,Orlando,2023-07-24 08:50:37,legit
37.0,607.0,28.0,44.0,115.0,CAN,Yes,Orlando,2023-07-24 08:51:23,legit
36.0,540.0,35.0,37.0,178.0,CAN,Yes,Orlando,2023-07-24 08:50:46,legit
36.0,480.0,41.0,48.0,220.0,CAN,No,Orlando,2023-07-24 08:51:11,legit
22.0,558.0,51.0,63.0,284.0,CAN,Yes,Key West,2023-07-24 08:51:13,legit
18.0,642.0,43.0,64.0,356.0,RUS,Yes,Tampa,2023-07-24 08:50:52,legit
14.0,341.0,48.0,49.0,352.0,RUS,Yes,Tampa,2023-07-24 08:51:29,legit
21.0,509.0,38.0,73.0,370.0,RUS,No,Key West,2023-07-24 08:50:47,legit
30.0,332.0,43.0,76.0,314.0,RUS,No,Key West,2023-07-24 08:51:24,fraud
18.0,595.0,46.0,58.0,320.0,CAN,No,Key West,2023-07-24 08:50:52,legit
21.0,557.0,33.0,67.0,381.0,USA,No,Key West,2023-07-24 08:50:57,legit
15.0,392.0,48.0,61.0,329.0,CAN,Yes,Tampa,2023-07-24 08:51:25,legit
33.0,625.0,39.0,51.0,157.0,RUS,Yes,Key West,2023-07-24 08:50:37,fraud
20.0,557.0,43.0,69.0,322.0,RUS,No,Tampa,2023-07-24 08:50:50,legit
29.0,595.0,26.0,27.0,224.0,CAN,Yes,Orlando,2023-07-24 08:51:28,legit
21.0,489.0,38.0,68.0,343.0,RUS,Yes,Key West,2023-07-24 08:51:24,legit
34.0,563.0,35.0,52.0,150.0,CAN,No,Tampa,2023-07-24 08:51:37,legit
12.0,400.0,23.0,56.0,427.0,RUS,Yes,Tampa,2023-07-24 08:50:52,legit
15.0,471.0,30.0,61.0,390.0,RUS,No,Key West,2023-07-24 08:51:14,legit
15.0,653.0,40.0,80.0,311.0,RUS,Yes,Tampa,2023-07-24 08:50:58,legit
33.0,455.0,43.0,55.0,224.0,RUS,No,Orlando,2023-07-24 08:51:14,legit
25.0,400.0,43.0,63.0,258.0,CAN,Yes,Jacksonville,2023-07-24 08:50:53,legit
38.0,587.0,31.0,32.0,157.0,CAN,Yes,Orlando,2023-07-24 08:51:00,legit
14.0,552.0,31.0,70.0,328.0,CAN,No,Tampa,2023-07-24 08:51:11,legit
22.0,470.0,39.0,51.0,385.0,RUS,No,Key West,2023-07-24 08:51:10,legit
32.0,507.0,38.0,49.0,196.0,CAN,No,Tampa,2023-07-24 08:50:44,legit
20.0,415.0,26.0,57.0,404.0,RUS,Yes,Key West,2023-07-24 08:50:58,legit
20.0,320.0,31.0,59.0,374.0,RUS,No,Key West,2023-07-24 08:51:09,legit
31.0,491.0,36.0,34.0,246.0,CAN,Yes,Orlando,2023-07-24 08:50:44,legit
19.0,473.0,41.0,53.0,373.0,RUS,Yes,Tampa,2023-07-24 08:51:13,legit
18.0,441.0,35.0,59.0,326.0,CAN,Yes,Tampa,2023-07-24 08:51:36,legit
22.0,722.0,60.0,67.0,345.0,RUS,Yes,Orlando,2023-07-24 08:51:29,legit
22.0,523.0,42.0,74.0,342.0,RUS,No,Key West,2023-07-24 08:50:38,legit
19.0,650.0,46.0,74.0,315.0,CAN,No,Tampa,2023-07-24 08:50:46,legit
29.0,490.0,39.0,42.0,216.0,CAN,Yes,Orlando,2023-07-24 08:51:15,legit
26.0,459.0,39.0,29.0,293.0,RUS,Yes,Orlando,2023-07-24 08:50:52,legit
31.0,622.0,29.0,26.0,184.0,CAN,Yes,Orlando,2023-07-24 08:50:57,legit
33.0,625.0,25.0,36.0,200.0,RUS,Yes,Orlando,2023-07-24 08:51:08,legit
34.0,612.0,29.0,39.0,152.0,CAN,No,Tampa,2023-07-24 08:51:26,legit
20.0,507.0,42.0,61.0,328.0,RUS,No,Key West,2023-07-24 08:50:54,legit
26.0,511.0,36.0,59.0,339.0,RUS,Yes,Key West,2023-07-24 08:50:48,legit
37.0,385.0,50.0,61.0,210.0,CAN,No,Orlando,2023-07-24 08:51:13,legit
19.0,621.0,31.0,76.0,395.0,RUS,No,Key West,2023-07-24 08:50:53,legit
31.0,495.0,40.0,59.0,210.0,CAN,No,Orlando,2023-07-24 08:50:53,legit
20.0,470.0,39.0,65.0,325.0,RUS,Yes,Key West,2023-07-24 08:50:48,legit
36.0,577.0,33.0,40.0,159.0,CAN,Yes,Tampa,2023-07-24 08:50:56,legit
32.0,478.0,37.0,39.0,210.0,CAN,Yes,Orlando,2023-07-24 08:50:55,legit
30.0,471.0,38.0,51.0,230.0,RUS,Yes,Orlando,2023-07-24 08:51:16,legit
32.0,475.0,43.0,53.0,205.0,CAN,No,Orlando,2023-07-24 08:51:04,legit
37.0,564.0,32.0,46.0,118.0,CAN,Yes,Orlando,2023-07-24 08:50:59,legit
30.0,494.0,39.0,35.0,272.0,CAN,Yes,Orlando,2023-07-24 08:51:03,legit
20.0,345.0,34.0,64.0,361.0,RUS,Yes,Tampa,2023-07-24 08:50:57,legit
27.0,408.0,46.0,34.0,307.0,CAN,Yes,Orlando,2023-07-24 08:50:58,legit
14.0,364.0,21.0,62.0,370.0,RUS,Yes,Tampa,2023-07-24 08:50:39,legit
33.0,420.0,45.0,55.0,226.0,RUS,Yes,Orlando,2023-07-24 08:51:26,legit
35.0,493.0,44.0,44.0,153.0,CAN,No,Orlando,2023-07-24 08:51:25,legit
25.0,469.0,37.0,45.0,249.0,CAN,Yes,Orlando,2023-07-24 08:50:57,legit
32.0,336.0,30.0,56.0,148.0,CAN,No,Orlando,2023-07-24 08:51:04,fraud
29.0,478.0,39.0,47.0,214.0,CAN,Yes,Orlando,2023-07-24 08:51:12,legit
29.0,505.0,39.0,43.0,255.0,CAN,No,Tampa,2023-07-24 08:51:20,legit
33.0,502.0,38.0,44.0,202.0,CAN,No,Orlando,2023-07-24 08:51:10,legit
28.0,406.0,54.0,61.0,307.0,CAN,No,Tampa,2023-07-24 08:50:49,fraud
32.0,495.0,40.0,47.0,165.0,CAN,No,Jacksonville,2023-07-24 08:50:54,legit
16.0,448.0,38.0,53.0,339.0,RUS,Yes,Tampa,2023-07-24 08:51:37,legit
34.0,508.0,37.0,40.0,156.0,CAN,No,Orlando,2023-07-24 08:50:53,legit
20.0,514.0,44.0,58.0,339.0,RUS,Yes,Key West,2023-07-24 08:50:37,legit
21.0,338.0,32.0,48.0,395.0,RUS,No,Key West,2023-07-24 08:50:40,legit
15.0,299.0,28.0,67.0,367.0,RUS,Yes,Tampa,2023-07-24 08:50:39,legit
20.0,513.0,50.0,50.0,289.0,CAN,No,Key West,2023-07-24 08:50:56,legit
32.0,476.0,44.0,51.0,248.0,CAN,No,Tampa,2023-07-24 08:50:40,legit
28.0,400.0,47.0,56.0,234.0,CAN,No,Orlando,2023-07-24 08:51:05,legit
28.0,463.0,40.0,39.0,281.0,CAN,Yes,Orlando,2023-07-24 08:50:37,legit
29.0,661.0,42.0,43.0,96.0,RUS,No,Key West,2023-07-24 08:51:14,fraud
16.0,600.0,49.0,65.0,276.0,RUS,Yes,Key West,2023-07-24 08:51:10,legit
36.0,492.0,40.0,43.0,189.0,RUS,Yes,Orlando,2023-07-24 08:50:38,legit
22.0,658.0,43.0,67.0,321.0,RUS,Yes,Key West,2023-07-24 08:50:39,legit
23.0,499.0,24.0,61.0,429.0,RUS,No,Tampa,2023-07-24 08:51:34,legit
38.0,467.0,40.0,37.0,226.0,RUS,Yes,Orlando,2023-07-24 08:51:07,legit
27.0,469.0,46.0,60.0,361.0,RUS,Yes,Tampa,2023-07-24 08:51:08,legit
21.0,448.0,33.0,68.0,357.0,RUS,No,Key West,2023-07-24 08:50:56,legit
28.0,540.0,38.0,51.0,217.0,UK,No,Tampa,2023-07-24 08:51:20,legit
24.0,561.0,37.0,61.0,354.0,RUS,No,Key West,2023-07-24 08:50:39,legit
21.0,378.0,27.0,73.0,384.0,USA,Yes,Key West,2023-07-24 08:51:26,legit
22.0,397.0,41.0,58.0,442.0,USA,Yes,Tampa,2023-07-24 08:51:12,legit
29.0,437.0,44.0,48.0,233.0,UK,No,Tampa,2023-07-24 08:50:48,legit
21.0,554.0,26.0,61.0,405.0,RUS,No,Key West,2023-07-24 08:50:51,legit
26.0,326.0,53.0,67.0,245.0,CAN,No,Orlando,2023-07-24 08:51:26,legit
30.0,559.0,31.0,31.0,244.0,RUS,Yes,Orlando,2023-07-24 08:51:00,legit
32.0,565.0,30.0,26.0,202.0,CAN,Yes,Orlando,2023-07-24 08:51:03,legit
23.0,454.0,45.0,65.0,317.0,RUS,Yes,Tampa,2023-07-24 08:50:42,legit
29.0,480.0,40.0,42.0,252.0,CAN,Yes,Orlando,2023-07-24 08:50:37,legit
31.0,585.0,26.0,32.0,167.0,CAN,Yes,Orlando,2023-07-24 08:51:14,legit
30.0,512.0,38.0,60.0,384.0,RUS,No,Key West,2023-07-24 08:51:22,legit
20.0,417.0,33.0,63.0,348.0,USA,Yes,Key West,2023-07-24 08:50:54,legit
30.0,760.0,52.0,52.0,54.0,USA,No,Tampa,2023-07-24 08:51:23,fraud
16.0,553.0,40.0,57.0,357.0,RUS,Yes,Tampa,2023-07-24 08:51:03,legit
35.0,502.0,34.0,45.0,136.0,CAN,Yes,Jacksonville,2023-07-24 08:51:36,legit
26.0,616.0,43.0,52.0,355.0,RUS,No,Tampa,2023-07-24 08:51:15,legit
23.0,575.0,47.0,58.0,327.0,RUS,Yes,Key West,2023-07-24 08:50:47,legit
20.0,500.0,37.0,71.0,324.0,RUS,No,Key West,2023-07-24 08:51:21,legit
24.0,514.0,30.0,54.0,401.0,RUS,No,Tampa,2023-07-24 08:51:02,legit
34.0,569.0,36.0,34.0,155.0,CAN,No,Tampa,2023-07-24 08:50:52,legit
12.0,410.0,33.0,55.0,347.0,RUS,No,Key West,2023-07-24 08:51:03,legit
21.0,397.0,25.0,64.0,398.0,RUS,Yes,Tampa,2023-07-24 08:50:37,legit
21.0,514.0,29.0,46.0,244.0,CAN,No,Tampa,2023-07-24 08:51:35,fraud
23.0,443.0,52.0,43.0,195.0,RUS,No,Tampa,2023-07-24 08:51:23,fraud
30.0,447.0,40.0,44.0,240.0,RUS,Yes,Orlando,2023-07-24 08:50:55,legit
21.0,608.0,41.0,72.0,331.0,RUS,Yes,Tampa,2023-07-24 08:50:50,legit
23.0,451.0,40.0,42.0,336.0,CAN,Yes,Tampa,2023-07-24 08:50:39,legit
24.0,408.0,42.0,50.0,264.0,CAN,No,Orlando,2023-07-24 08:51:34,legit
27.0,366.0,36.0,74.0,211.0,RUS,Yes,Tampa,2023-07-24 08:50:48,fraud
27.0,409.0,44.0,39.0,276.0,RUS,Yes,Orlando,2023-07-24 08:51:23,legit
23.0,342.0,28.0,60.0,446.0,USA,Yes,Tampa,2023-07-24 08:50:57,legit
30.0,602.0,29.0,18.0,225.0,CAN,Yes,Tampa,2023-07-24 08:50:45,legit
40.0,572.0,33.0,45.0,79.0,CAN,No,Orlando,2023-07-24 08:51:10,legit
32.0,672.0,24.0,28.0,180.0,CAN,No,Orlando,2023-07-24 08:51:35,legit
34.0,521.0,39.0,45.0,203.0,CAN,No,Orlando,2023-07-24 08:51:13,legit
30.0,473.0,42.0,45.0,226.0,CAN,Yes,Orlando,2023-07-24 08:50:59,legit
19.0,513.0,28.0,63.0,430.0,USA,Yes,Tampa,2023-07-24 08:51:35,legit
20.0,346.0,34.0,68.0,343.0,RUS,Yes,Tampa,2023-07-24 08:51:33,legit
28.0,461.0,41.0,43.0,255.0,CAN,Yes,Orlando,2023-07-24 08:50:59,legit
36.0,501.0,40.0,47.0,124.0,CAN,No,Orlando,2023-07-24 08:51:00,legit
19.0,440.0,35.0,53.0,413.0,RUS,Yes,Tampa,2023-07-24 08:51:30,legit
32.0,499.0,36.0,26.0,244.0,CAN,Yes,Orlando,2023-07-24 08:51:00,legit
31.0,525.0,35.0,37.0,210.0,CAN,Yes,Orlando,2023-07-24 08:51:11,legit
20.0,397.0,28.0,51.0,392.0,RUS,No,Tampa,2023-07-24 08:50:56,legit
23.0,353.0,37.0,64.0,374.0,RUS,Yes,Key West,2023-07-24 08:50:44,legit
19.0,594.0,35.0,40.0,195.0,RUS,No,Key West,2023-07-24 08:51:24,fraud
21.0,410.0,36.0,78.0,377.0,RUS,Yes,Tampa,2023-07-24 08:50:38,legit
27.0,689.0,32.0,48.0,195.0,RUS,No,Tampa,2023-07-24 08:51:19,fraud
23.0,604.0,35.0,73.0,343.0,RUS,No,Key West,2023-07-24 08:50:47,legit
26.0,514.0,39.0,72.0,338.0,RUS,No,Key West,2023-07-24 08:51:32,legit
30.0,424.0,43.0,45.0,265.0,CAN,Yes,Orlando,2023-07-24 08:51:37,legit
31.0,536.0,33.0,26.0,215.0,CAN,Yes,Orlando,2023-07-24 08:51:08,legit
31.0,436.0,43.0,44.0,246.0,CAN,Yes,Orlando,2023-07-24 08:51:14,legit
23.0,584.0,48.0,65.0,359.0,RUS,Yes,Tampa,2023-07-24 08:51:28,legit
32.0,392.0,50.0,61.0,213.0,CAN,No,Orlando,2023-07-24 08:51:34,legit
28.0,466.0,41.0,47.0,265.0,CAN,Yes,Orlando,2023-07-24 08:51:01,legit
33.0,596.0,27.0,32.0,152.0,CAN,Yes,Orlando,2023-07-24 08:50:59,legit
20.0,605.0,43.0,75.0,313.0,RUS,Yes,Tampa,2023-07-24 08:51:01,legit
19.0,580.0,39.0,69.0,303.0,CAN,No,Key West,2023-07-24 08:50:45,legit
18.0,435.0,37.0,64.0,307.0,CAN,No,Key West,2023-07-24 08:51:36,legit
20.0,394.0,34.0,54.0,339.0,RUS,Yes,Key West,2023-07-24 08:50:42,legit
39.0,564.0,38.0,29.0,216.0,RUS,Yes,Orlando,2023-07-24 08:50:51,legit
24.0,435.0,38.0,45.0,257.0,CAN,Yes,Orlando,2023-07-24 08:51:10,legit
36.0,622.0,33.0,67.0,148.0,RUS,Yes,Tampa,2023-07-24 08:51:31,fraud
17.0,351.0,33.0,55.0,345.0,RUS,No,Key West,2023-07-24 08:50:59,legit
11.0,420.0,27.0,52.0,356.0,RUS,No,Key West,2023-07-24 08:51:36,legit
31.0,426.0,31.0,68.0,253.0,RUS,Yes,Tampa,2023-07-24 08:51:10,fraud
17.0,400.0,27.0,54.0,429.0,RUS,No,Tampa,2023-07-24 08:51:33,legit
22.0,403.0,38.0,62.0,370.0,RUS,Yes,Orlando,2023-07-24 08:50:54,legit
21.0,374.0,44.0,44.0,304.0,CAN,Yes,Orlando,2023-07-24 08:51:25,legit
32.0,451.0,36.0,53.0,188.0,RUS,No,Key West,2023-07-24 08:50:40,fraud
26.0,511.0,30.0,23.0,277.0,CAN,Yes,Orlando,2023-07-24 08:51:14,legit
19.0,490.0,37.0,62.0,318.0,RUS,Yes,Tampa,2023-07-24 08:51:00,legit
15.0,420.0,34.0,62.0,373.0,RUS,Yes,Tampa,2023-07-24 08:50:56,legit
27.0,530.0,33.0,45.0,219.0,CAN,Yes,Orlando,2023-07-24 08:50:46,legit
28.0,555.0,41.0,66.0,240.0,RUS,No,Tampa,2023-07-24 08:51:13,fraud
23.0,503.0,44.0,56.0,337.0,RUS,Yes,Tampa,2023-07-24 08:50:38,legit
23.0,569.0,64.0,42.0,265.0,CAN,Yes,Tampa,2023-07-24 08:51:26,legit
33.0,578.0,32.0,53.0,145.0,CAN,No,Orlando,2023-07-24 08:51:36,legit
15.0,507.0,40.0,60.0,350.0,RUS,Yes,Tampa,2023-07-24 08:51:19,legit
20.0,549.0,44.0,84.0,269.0,RUS,Yes,Key West,2023-07-24 08:51:12,legit
27.0,423.0,40.0,41.0,237.0,CAN,Yes,Orlando,2023-07-24 08:51:10,legit
17.0,482.0,31.0,71.0,364.0,RUS,No,Key West,2023-07-24 08:51:19,legit
25.0,483.0,44.0,62.0,309.0,RUS,Yes,Key West,2023-07-24 08:51:30,fraud
19.0,445.0,28.0,60.0,370.0,RUS,Yes,Tampa,2023-07-24 08:51:27,legit
18.0,399.0,25.0,70.0,429.0,USA,Yes,Tampa,2023-07-24 08:50:50,legit
26.0,310.0,54.0,64.0,283.0,RUS,Yes,Orlando,2023-07-24 08:50:42,legit
31.0,496.0,41.0,39.0,226.0,CAN,No,Orlando,2023-07-24 08:50:54,legit
27.0,633.0,40.0,84.0,224.0,RUS,Yes,Tampa,2023-07-24 08:51:05,fraud
20.0,677.0,38.0,83.0,343.0,RUS,No,Tampa,2023-07-24 08:51:34,legit
33.0,495.0,38.0,51.0,171.0,CAN,No,Jacksonville,2023-07-24 08:51:33,legit
27.0,398.0,48.0,57.0,222.0,CAN,No,Orlando,2023-07-24 08:50:52,legit
34.0,653.0,22.0,27.0,204.0,CAN,Yes,Orlando,2023-07-24 08:50:42,legit
32.0,455.0,42.0,44.0,205.0,CAN,No,Orlando,2023-07-24 08:50:37,legit
24.0,427.0,23.0,71.0,425.0,USA,No,Key West,2023-07-24 08:50:59,legit
26.0,584.0,27.0,15.0,231.0,CAN,Yes,Tampa,2023-07-24 08:50:37,legit
27.0,412.0,44.0,27.0,314.0,CAN,Yes,Tampa,2023-07-24 08:50:44,legit
31.0,629.0,30.0,41.0,146.0,UK,No,Tampa,2023-07-24 08:51:11,legit
22.0,525.0,40.0,61.0,348.0,RUS,Yes,Tampa,2023-07-24 08:50:44,legit
29.0,625.0,21.0,24.0,192.0,CAN,Yes,Orlando,2023-07-24 08:51:14,legit
33.0,444.0,42.0,44.0,209.0,CAN,Yes,Orlando,2023-07-24 08:51:19,legit
38.0,558.0,33.0,40.0,119.0,CAN,Yes,Orlando,2023-07-24 08:50:46,legit
25.0,460.0,37.0,35.0,264.0,CAN,Yes,Orlando,2023-07-24 08:51:14,legit
27.0,393.0,40.0,58.0,253.0,RUS,Yes,Orlando,2023-07-24 08:50:46,legit
32.0,447.0,46.0,42.0,220.0,CAN,Yes,Tampa,2023-07-24 08:50:47,legit
32.0,581.0,31.0,30.0,174.0,CAN,Yes,Tampa,2023-07-24 08:50:55,legit
30.0,588.0,29.0,27.0,205.0,CAN,Yes,Tampa,2023-07-24 08:50:54,legit
20.0,739.0,29.0,46.0,142.0,RUS,No,Key West,2023-07-24 08:51:14,fraud
22.0,633.0,53.0,61.0,297.0,RUS,Yes,Key West,2023-07-24 08:50:52,legit
39.0,629.0,31.0,31.0,126.0,UK,No,Tampa,2023-07-24 08:50:48,legit
35.0,541.0,33.0,50.0,183.0,CAN,No,Orlando,2023-07-24 08:50:38,legit
26.0,503.0,37.0,69.0,371.0,RUS,Yes,Tampa,2023-07-24 08:50:49,legit
